course,course number,credit hours,section number,crn,start date,end date,type,meeting time start,meeting time end,meeting days,building location,room number,instructors
HDFS,596,1 TO 4 hours.,,10345,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HDFS,597,4 hours.,A  ,71375,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,04:50 PM,M      ,1203 1/2 W Nevada,122,
HDFS,598,1 TO 4 hours.,,66258,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HDFS,599,0 TO 16 hours.,,66259,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HEBR,201,5 hours.,D  ,32431,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,"Literatures, Cultures, & Ling",1046,Morchaym I
HEBR,403,4 OR 5 hours.,G4 ,39803,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,"Literatures, Cultures, & Ling",1018,Morchaym I
HEBR,403,4 OR 5 hours.,U5 ,30333,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,"Literatures, Cultures, & Ling",1018,Morchaym I
HIST,100,3 hours.,AD1,55493,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Gregory Hall,311,
HIST,100,3 hours.,AD3,55495,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,R      ,Gregory Hall,111,
HIST,100,3 hours.,AD4,55496,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,W      ,Armory,242,
HIST,100,3 hours.,AD6,55499,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,W      ,"Literatures, Cultures, & Ling",G20,
HIST,100,3 hours.,AD7,55500,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,R      ,Gregory Hall,331,
HIST,100,3 hours.,AD9,55502,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,W      ,David Kinley Hall,312,
HIST,100,3 hours.,ADA,67151,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,R      ,Gregory Hall,315,
HIST,100,3 hours.,ADB,67152,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Gregory Hall,311,
HIST,100,3 hours.,ADC,71407,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,R      ,Gregory Hall,111,
HIST,100,3 hours.,AL1,30338,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,10:50 AM,MW     ,Natural History Building,2079,Brennan J
HIST,103,3 hours.,AD1,71560,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,W      ,"Literatures, Cultures, & Ling",G30,
HIST,103,3 hours.,AD2,71561,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,W      ,Armory,370,
HIST,103,3 hours.,AD3,71562,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,"Literatures, Cultures, & Ling",G32,
HIST,103,3 hours.,AD4,73080,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,W      ,Armory,241,
HIST,103,3 hours.,AD5,73081,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Armory,384,
HIST,103,3 hours.,AD6,73082,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F      ,"Literatures, Cultures, & Ling",G48,
HIST,103,3 hours.,AD7,76795,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,David Kinley Hall,312,
HIST,103,3 hours.,AD8,76796,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,W      ,English Building,119,
HIST,103,3 hours.,AD9,76797,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Lincoln Hall,1051,
HIST,103,3 hours.,AL1,71559,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,MW     ,Campus Instructional Facility,0035,Sepkoski D
HIST,104,3 hours.,AD1,72870,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Gregory Hall,221,
HIST,104,3 hours.,AD2,72871,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,W      ,English Building,131,
HIST,104,3 hours.,AD3,72872,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Armory,144,
HIST,104,3 hours.,AD4,73083,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,W      ,Armory,384,
HIST,104,3 hours.,AD5,73084,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R      ,English Building,36,
HIST,104,3 hours.,AD6,73085,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,W      ,Gregory Hall,329,
HIST,104,3 hours.,AD7,73999,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F      ,"Literatures, Cultures, & Ling",G30,
HIST,104,3 hours.,AD8,74000,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F      ,English Building,36,
HIST,104,3 hours.,AD9,74001,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,W      ,David Kinley Hall,125,
HIST,104,3 hours.,ADA,78194,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,R      ,English Building,36,
HIST,104,3 hours.,ADB,78195,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,R      ,Noyes Laboratory,163,
HIST,104,3 hours.,ADC,78196,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,R      ,English Building,131,
HIST,104,3 hours.,ADD,79604,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,W      ,Davenport Hall,212,
HIST,104,3 hours.,ADE,79605,2024-08-26Z,2024-12-11Z,Lecture,03:00 PM,03:50 PM,W      ,Education Building,37,
HIST,104,3 hours.,ADF,79606,2024-08-26Z,2024-12-11Z,Lecture,01:00 PM,01:50 PM,F      ,Transportation Building,204,
HIST,104,3 hours.,AL1,72869,2024-08-26Z,2024-12-11Z,Online Lecture,ARRANGED,,,,,Hertzman M
HIST,111,3 hours.,A  ,72867,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,Armory,386,Nobili M
HIST,120,3 hours.,AD1,34313,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Gregory Hall,321,
HIST,120,3 hours.,AD2,34314,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Armory,144,
HIST,120,3 hours.,AD3,34315,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,W      ,Gregory Hall,221,
HIST,120,3 hours.,AD4,34316,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Gregory Hall,321,
HIST,120,3 hours.,AD5,34317,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,W      ,"Literatures, Cultures, & Ling",G36,
HIST,120,3 hours.,AD6,34318,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Gregory Hall,331,
HIST,120,3 hours.,AL1,34319,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,10:50 AM,MW     ,Animal Sciences Laboratory,150,Shao D
HIST,130,3 hours.,A  ,34311,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,,,
HIST,168,3 hours.,A  ,54372,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,,,
HIST,170,4 hours.,AD1,32479,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,MW     ,Lincoln Hall,1020,
HIST,170,4 hours.,AD2,32481,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,MW     ,Gregory Hall,307,
HIST,170,4 hours.,AD3,45776,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,MW     ,Lincoln Hall,1020,
HIST,170,4 hours.,AD4,45777,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,MW     ,Gregory Hall,307,
HIST,170,4 hours.,AL1,32483,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MW     ,Campus Instructional Facility,0035,Asaka I
HIST,171,3 hours.,AD1,34103,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F      ,Gregory Hall,315,
HIST,171,3 hours.,AD2,34111,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F      ,Armory,241,
HIST,171,3 hours.,AD3,34115,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,W      ,David Kinley Hall,325,
HIST,171,3 hours.,AD4,34118,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F      ,David Kinley Hall,307,
HIST,171,3 hours.,AD5,34122,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,Lincoln Hall,1026,
HIST,171,3 hours.,AD6,34126,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,W      ,English Building,115,
HIST,171,3 hours.,AL1,34181,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MW     ,Campus Instructional Facility,0035,Asaka I
HIST,174,3 hours.,AD2,47706,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:30 PM,01:20 PM,R      ,Davenport Hall,312,Cha-Jua S
HIST,174,3 hours.,AD3,47708,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R      ,Wohlers Hall,236,Cha-Jua S
HIST,174,3 hours.,AL1,36654,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,TR     ,Bevier Hall,132,Cha-Jua S
HIST,199,1 TO 5 hours.,,10358,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HIST,199,1 TO 5 hours.,U1 ,32489,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,04:50 PM,W      ,Campus Instructional Facility,4025,
HIST,200,3 hours.,A  ,32494,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,01:20 PM,MW     ,English Building,156,
HIST,200,3 hours.,B  ,32497,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Gregory Hall,221,Micale M
HIST,200,3 hours.,C  ,32500,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Gregory Hall,325,Hoganson K
HIST,200,3 hours.,D  ,39271,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR     ,"Literatures, Cultures, & Ling",1134,Barrett M
HIST,200,3 hours.,E  ,43324,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Gregory Hall,215,Jaimes M
HIST,200,3 hours.,F  ,43325,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW     ,David Kinley Hall,115,Nobili M
HIST,205,3 hours.,A  ,43939,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:00 AM,10:20 AM,MW     ,Sidney Lu Mech Engr Bldg,2055,Brosseder C
HIST,207,3 hours.,A  ,74769,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,01:50 PM,MWF    ,Campus Instructional Facility,3038,Randolph J
HIST,212,3 hours.,A  ,64829,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW     ,Gregory Hall,205,Brennan J
HIST,236,3 hours.,AD1,76808,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,English Building,36,
HIST,236,3 hours.,AD2,76810,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Armory,242,
HIST,236,3 hours.,AD3,76812,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,W      ,"Literatures, Cultures, & Ling",G20,
HIST,236,3 hours.,AD4,76814,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F      ,Lincoln Hall,1062,
HIST,236,3 hours.,AD5,76816,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Armory,370,
HIST,236,3 hours.,AD6,76818,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,Davenport Hall,212,
HIST,236,3 hours.,AL1,76806,2024-08-26Z,2024-12-11Z,Lecture,02:00 PM,02:50 PM,MW     ,Campus Instructional Facility,3031,Chettiar T
HIST,258,3 hours.,A  ,30349,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,David Kinley Hall,212,Chaplin T
HIST,268,3 hours.,CHP,70838,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW     ,1205 W Oregon,212,Micale M
HIST,274,3 hours.,AD1,55503,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F      ,English Building,119,
HIST,274,3 hours.,AD2,55504,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Gregory Hall,331,
HIST,274,3 hours.,AD3,55505,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,W      ,"Literatures, Cultures, & Ling",G24,
HIST,274,3 hours.,AL1,55492,2024-08-26Z,2024-12-11Z,Lecture,12:00 PM,12:50 PM,MW     ,Gregory Hall,223,Hoganson K
HIST,276,3 hours.,A  ,62739,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,,,Mumford K
HIST,277,3 hours.,AD1,79339,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Lincoln Hall,1064,
HIST,277,3 hours.,AD2,79341,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,R      ,Armory,242,
HIST,277,3 hours.,AD3,79343,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,David Kinley Hall,325,
HIST,277,3 hours.,AL1,79337,2024-08-26Z,2024-12-11Z,Lecture,09:30 AM,10:20 AM,TR     ,Lincoln Hall,1090,Beck D
HIST,279,3 hours.,A  ,34281,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,1207 W Oregon,103,Ettinger S
HIST,280,3 hours.,A  ,34286,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,1207 W Oregon,103,Quinones-Rivera M
HIST,281,3 hours.,AD1,71408,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F      ,David Kinley Hall,325,
HIST,281,3 hours.,AD2,71412,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F      ,"Literatures, Cultures, & Ling",G18,
HIST,281,3 hours.,AD3,71416,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Lincoln Hall,1064,
HIST,281,3 hours.,AD4,75265,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,Armory,134,
HIST,281,3 hours.,AD5,75267,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,W      ,David Kinley Hall,219,
HIST,281,3 hours.,AD6,75268,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,W      ,David Kinley Hall,325,
HIST,281,3 hours.,AL1,70105,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,11:50 AM,MW     ,Temple Hoyne Buell Hall,134,Ramirez Y
HIST,288,3 hours.,1  ,79588,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR     ,Lincoln Hall,1027,Beck D
HIST,288,3 hours.,2  ,79728,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Henry Administration Bldg,137,Rand J
HIST,293,3 hours.,AD1,79347,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:00 PM,12:50 PM,F      ,David Kinley Hall,326,
HIST,293,3 hours.,AD2,79348,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,R      ,David Kinley Hall,206,
HIST,293,3 hours.,AD3,79349,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,R      ,"Literatures, Cultures, & Ling",G46,
HIST,293,3 hours.,AD4,79350,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F      ,Gregory Hall,219,
HIST,293,3 hours.,AD5,79352,2024-08-26Z,2024-12-11Z,Discussion/Recitation,11:00 AM,11:50 AM,F      ,David Kinley Hall,312,
HIST,293,3 hours.,AD6,79353,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F      ,"Literatures, Cultures, & Ling",G20,
HIST,293,3 hours.,AL1,79345,2024-08-26Z,2024-12-11Z,Lecture,12:30 PM,01:20 PM,TR     ,Roger Adams Laboratory,116,Barrett M
HIST,300,3 hours.,A  ,34346,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,03:50 PM,T      ,Engineering Hall,106B6,Mumford K
HIST,307,3 hours.,A  ,70886,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,Gregory Hall,321,Brosseder C
HIST,325,3 hours.,D  ,53717,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,04:20 PM,MW     ,,,
HIST,335,3 hours.,A  ,55487,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,11:20 AM,MW     ,Gregory Hall,329,Goffman L
HIST,338,3 hours.,A  ,70887,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,02:20 PM,MW     ,Lincoln Hall,1051,Goffman L
HIST,346,3 hours.,A  ,43282,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,01:20 PM,MW     ,David Kinley Hall,322,Djordjevic S
HIST,353,3 hours.,A  ,47547,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Bevier Hall,393,Fritzsche P
HIST,365,3 hours.,A  ,63605,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR     ,,,Jaimes M
HIST,374,3 hours.,A  ,48997,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MWF    ,Gregory Hall,217,
HIST,381,3 hours.,B  ,66992,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,02:20 PM,MW     ,David Kinley Hall,310,Burgos A
HIST,382,3 hours.,A  ,79458,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,1207 W Oregon,103,Velazquez M
HIST,391,3 hours.,A  ,62745,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW     ,Lincoln Hall,1062,Ramirez Y
HIST,392,3 hours.,A  ,70114,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR     ,Psychology Building,29,Reagan L
HIST,398,1 TO 3 hours.,,58594,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HIST,399,1 TO 3 hours.,,50993,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HIST,400,2 TO 4 hours.,G4 ,76822,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,David Kinley Hall,111,Reagan L
HIST,400,2 TO 4 hours.,U3 ,76821,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,David Kinley Hall,111,Reagan L
HIST,411,2 TO 4 hours.,G2 ,53156,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Gregory Hall,215,Barnes T
HIST,411,2 TO 4 hours.,G4 ,53158,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Gregory Hall,215,Barnes T
HIST,411,2 TO 4 hours.,U3 ,53157,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR     ,Gregory Hall,215,Barnes T
HIST,433,3 OR 4 hours.,G3 ,69574,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,Davenport Hall,313,Abou Abdallah M
HIST,433,3 OR 4 hours.,U2 ,69575,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,Davenport Hall,313,Abou Abdallah M
HIST,459,3 OR 4 hours.,CNG,61948,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,01:50 PM,W      ,Wohlers Hall,174,Nadeau C
HIST,459,3 OR 4 hours.,CNU,61947,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,01:50 PM,W      ,Wohlers Hall,174,Nadeau C
HIST,476,3 OR 4 hours.,G4 ,62751,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,David Kinley Hall,307,LaPier R
HIST,476,3 OR 4 hours.,U3 ,62749,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW     ,David Kinley Hall,307,LaPier R
HIST,482,3 OR 4 hours.,1G ,43876,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,12:40 PM,W      ,Armory,143,O'Byrn E
HIST,482,3 OR 4 hours.,A  ,43859,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,12:40 PM,W      ,Armory,143,O'Byrn E
HIST,490,3 hours.,,10419,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HIST,493,3 hours.,,10420,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HIST,498,3 hours.,A  ,34331,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,04:50 PM,M      ,English Building,125,LaPier R
HIST,498,3 hours.,B  ,34332,2024-08-26Z,2024-12-11Z,Discussion/Recitation,12:30 PM,02:20 PM,T      ,Wohlers Hall,236,Chettiar T
HIST,498,3 hours.,C  ,34333,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,03:50 PM,R      ,English Building,123,Micale M
HIST,498,3 hours.,D  ,34334,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,11:50 AM,W      ,David Kinley Hall,106,Jaimes M
HIST,499,1 TO 2 hours.,A  ,56173,2024-08-26Z,2024-12-11Z,Lecture-Discussion,04:00 PM,05:50 PM,M      ,David Kinley Hall,322,Brennan J
HIST,502,4 hours.,A  ,41021,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,02:50 PM,R      ,English Building,156,Fritzsche P
HIST,507,4 hours.,MH ,30389,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,02:50 PM,W      ,Gregory Hall,325,Hertzman M
HIST,572,4 hours.,A  ,47097,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,04:50 PM,M      ,English Building,135,Espiritu A
HIST,574,4 hours.,AW ,79715,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:00 PM,05:30 PM,W      ,,,Williams A
HIST,591,4 hours.,A  ,43938,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,04:50 PM,T      ,English Building,307,Chaplin T
HIST,593,4 hours.,A  ,53136,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,02:50 PM,T      ,Davenport Hall,136,Morrissey R
HIST,596,4 hours.,,10421,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HIST,597,0 TO 4 hours.,,10422,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HIST,597,0 TO 4 hours.,D  ,32534,2024-08-26Z,2024-12-11Z,Discussion/Recitation,ARRANGED,,,,,
HIST,597,0 TO 4 hours.,P  ,32537,2024-08-26Z,2024-12-11Z,Discussion/Recitation,ARRANGED,,,,,Morrissey R
HIST,598,2 hours.,,10423,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HIST,599,0 TO 16 hours.,,10424,2024-08-26Z,2024-12-11Z,Independent Study,ARRANGED,,,,,
HK,100,1 TO 2 hours.,A1 ,78953,2024-08-26Z,2024-12-11Z,Laboratory,10:00 AM,10:50 AM,MW     ,Campus Recreation Center East,1048,
HK,100,1 TO 2 hours.,B1 ,78956,2024-08-26Z,2024-10-18Z,Laboratory,01:00 PM,02:20 PM,MW     ,Freer Hall,ARR,
HK,100,1 TO 2 hours.,B2 ,78958,2024-08-26Z,2024-10-18Z,Laboratory,02:00 PM,03:20 PM,TR     ,Freer Hall,ARR,
HK,100,1 TO 2 hours.,B3 ,78960,2024-10-21Z,2024-12-11Z,Laboratory,01:00 PM,02:20 PM,MW     ,Freer Hall,ARR,
HK,100,1 TO 2 hours.,B4 ,78962,2024-10-21Z,2024-12-11Z,Laboratory,02:00 PM,03:20 PM,TR     ,Freer Hall,ARR,
HK,100,1 TO 2 hours.,C1 ,78963,2024-08-26Z,2024-12-11Z,Laboratory,05:00 PM,05:50 PM,MW     ,FAR Meeting Space,38B,
HK,100,1 TO 2 hours.,C2 ,78965,2024-08-26Z,2024-12-11Z,Laboratory,06:00 PM,06:50 PM,MW     ,FAR Meeting Space,38B,
HK,100,1 TO 2 hours.,D1 ,78967,2024-08-26Z,2024-12-11Z,Laboratory,09:00 AM,09:50 AM,MW     ,Activities & Recreation Center,MP5,
HK,100,1 TO 2 hours.,D2 ,78969,2024-08-26Z,2024-12-11Z,Laboratory,10:00 AM,10:50 AM,MW     ,Activities & Recreation Center,MP5,
HK,100,1 TO 2 hours.,D3 ,78972,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,02:50 PM,TR     ,Activities & Recreation Center,MP5,
HK,100,1 TO 2 hours.,D4 ,78973,2024-08-26Z,2024-12-11Z,Laboratory,03:00 PM,03:50 PM,TR     ,Activities & Recreation Center,MP5,
HK,101,1 hours.,A1 ,78975,2024-08-26Z,2024-12-11Z,Laboratory,04:00 PM,04:50 PM,MW     ,FAR Meeting Space,ARR,
HK,102,1 hours.,B1 ,78988,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,02:50 PM,MW     ,Illini Union,60,
HK,102,1 hours.,B2 ,78989,2024-08-26Z,2024-12-11Z,Laboratory,02:00 PM,02:50 PM,TR     ,Illini Union,60,
HK,102,1 hours.,B3 ,78990,2024-08-26Z,2024-10-18Z,Laboratory,03:00 PM,04:20 PM,MW     ,Illini Union,60,
HK,102,1 hours.,B4 ,78991,2024-08-26Z,2024-10-18Z,Laboratory,03:00 PM,04:20 PM,TR     ,Illini Union,60,
HK,102,1 hours.,B5 ,78992,2024-10-21Z,2024-12-11Z,Laboratory,03:00 PM,04:20 PM,MW     ,Illini Union,60,
